comarca,data_lectura,temp,precip,hume,temp_anterior,precip_anterior,hume_anterior
Alt Penedès,2013-07-07,24.7375,0.0,48.66666666666666,24.166666666666668,0.0,57.75
Alt Penedès,2013-07-08,25.144166666666667,0.0,45.391666666666666,24.7375,0.0,48.66666666666666
Alt Penedès,2013-07-09,23.988333333333333,0.0,51.425,25.144166666666667,0.0,45.391666666666666
Alt Penedès,2013-07-10,23.29083333333333,4.7,61.86666666666667,23.988333333333333,0.0,51.425
Alt Penedès,2013-07-11,21.540000000000003,50.7,75.06666666666666,23.29083333333333,4.7,61.86666666666667
Alt Penedès,2013-07-12,23.691666666666663,0.1,65.21666666666667,21.540000000000003,50.7,75.06666666666666
Alt Penedès,2013-07-13,24.019166666666667,0.0,61.333333333333336,23.691666666666663,0.1,65.21666666666667
Alt Penedès,2013-07-14,24.27833333333333,0.0,52.833333333333336,24.019166666666667,0.0,61.333333333333336
Alt Penedès,2013-07-15,24.25333333333333,0.0,55.68333333333333,24.27833333333333,0.0,52.833333333333336
Alt Penedès,2013-07-16,24.984166666666667,0.0,58.35,24.25333333333333,0.0,55.68333333333333
Alt Penedès,2013-07-17,25.35,3.8,58.575,24.984166666666667,0.0,58.35
Alt Penedès,2013-07-18,23.126666666666665,62.3,74.075,25.35,3.8,58.575
Alt Penedès,2013-07-19,22.951666666666664,0.2,75.35833333333333,23.126666666666665,62.3,74.075
Alt Penedès,2013-07-20,23.938333333333333,0.3,62.40833333333333,22.951666666666664,0.2,75.35833333333333
Alt Penedès,2013-07-21,24.02583333333333,0.0,61.2,23.938333333333333,0.3,62.40833333333333
Alt Penedès,2013-07-22,24.495833333333334,0.0,60.79166666666666,24.02583333333333,0.0,61.2
Alt Penedès,2013-07-23,23.988333333333333,0.0,64.05,24.495833333333334,0.0,60.79166666666666
Alt Penedès,2013-07-24,24.7625,0.0,60.99166666666667,23.988333333333333,0.0,64.05
Alt Penedès,2013-07-25,24.620833333333334,0.0,67.325,24.7625,0.0,60.99166666666667
Alt Penedès,2013-07-26,25.8975,0.0,56.25833333333333,24.620833333333334,0.0,67.325
Alt Penedès,2013-07-27,26.049166666666668,0.0,67.425,25.8975,0.0,56.25833333333333
Alt Penedès,2013-07-28,26.346666666666668,12.1,52.49166666666667,26.049166666666668,0.0,67.425
Alt Penedès,2013-07-29,23.245833333333334,1.0,54.0,26.346666666666668,12.1,52.49166666666667
Alt Penedès,2013-07-30,22.749166666666667,0.0,67.99166666666666,23.245833333333334,1.0,54.0
Alt Penedès,2013-07-31,24.2075,0.0,65.05833333333334,22.749166666666667,0.0,67.99166666666666
Alt Penedès,2013-08-01,23.94,0.0,59.74166666666667,24.2075,0.0,65.05833333333334
Alt Penedès,2013-08-02,23.835,0.0,65.9,23.94,0.0,59.74166666666667
Alt Penedès,2013-08-03,22.95833333333333,0.8,75.01666666666667,23.835,0.0,65.9
Alt Penedès,2013-08-04,24.379166666666663,0.0,61.083333333333336,22.95833333333333,0.8,75.01666666666667
Alt Penedès,2013-08-05,23.85333333333333,0.0,61.775,24.379166666666663,0.0,61.083333333333336
Alt Penedès,2013-08-06,25.376666666666665,0.0,64.38333333333334,23.85333333333333,0.0,61.775
Alt Penedès,2013-08-07,23.390833333333333,6.0,69.66666666666667,25.376666666666665,0.0,64.38333333333334
Alt Penedès,2013-08-08,20.551666666666662,13.4,62.74166666666667,23.390833333333333,6.0,69.66666666666667
Alt Penedès,2013-08-09,22.1375,0.0,56.125,20.551666666666662,13.4,62.74166666666667
Alt Penedès,2013-08-10,22.7425,0.0,64.175,22.1375,0.0,56.125
Alt Penedès,2013-08-11,23.125,0.0,64.2,22.7425,0.0,64.175
Alt Penedès,2013-08-12,24.07,0.0,53.25833333333333,23.125,0.0,64.2
Alt Penedès,2013-08-13,25.359166666666667,0.3,53.03333333333333,24.07,0.0,53.25833333333333
Alt Penedès,2013-08-14,23.975,0.0,67.91666666666667,25.359166666666667,0.3,53.03333333333333
Alt Penedès,2013-08-15,23.4925,0.0,73.64166666666667,23.975,0.0,67.91666666666667
Alt Penedès,2013-08-16,23.49083333333333,10.8,72.5,23.4925,0.0,73.64166666666667
Alt Penedès,2013-08-17,22.251666666666665,6.3,72.10833333333333,23.49083333333333,10.8,72.5
Alt Penedès,2013-08-18,23.209166666666665,0.2,76.45833333333333,22.251666666666665,6.3,72.10833333333333
Alt Penedès,2013-08-19,24.311666666666667,0.0,68.63333333333334,23.209166666666665,0.2,76.45833333333333
Alt Penedès,2013-08-20,23.605833333333333,1.8,65.375,24.311666666666667,0.0,68.63333333333334
Alt Penedès,2013-08-21,22.7575,0.0,74.5,23.605833333333333,1.8,65.375
Alt Penedès,2013-08-22,22.13583333333333,0.0,74.86666666666666,22.7575,0.0,74.5
Alt Penedès,2013-08-23,22.859166666666667,0.0,72.54166666666667,22.13583333333333,0.0,74.86666666666666
Alt Penedès,2013-08-24,22.258333333333333,13.8,72.625,22.859166666666667,0.0,72.54166666666667
Alt Penedès,2013-08-25,20.0775,0.5,65.46666666666667,22.258333333333333,13.8,72.625
Alt Penedès,2013-08-26,18.675833333333333,5.3,85.0,20.0775,0.5,65.46666666666667
Alt Penedès,2013-08-27,20.36,0.1,71.75833333333334,18.675833333333333,5.3,85.0
Alt Penedès,2013-08-28,19.6625,17.900000000000002,83.7,20.36,0.1,71.75833333333334
Alt Penedès,2013-08-29,20.319166666666668,1.9,70.18333333333334,19.6625,17.900000000000002,83.7
Alt Penedès,2013-08-30,21.0025,2.9,65.58333333333333,20.319166666666668,1.9,70.18333333333334
Alt Penedès,2013-08-31,20.891666666666666,0.0,66.58333333333333,21.0025,2.9,65.58333333333333
Alt Penedès,2013-09-01,21.616666666666667,0.0,59.91666666666666,20.891666666666666,0.0,66.58333333333333
Alt Penedès,2013-09-02,21.188333333333333,0.0,64.31666666666666,21.616666666666667,0.0,59.91666666666666
Alt Penedès,2013-09-03,21.35833333333333,0.0,61.36666666666667,21.188333333333333,0.0,64.31666666666666
Alt Penedès,2013-09-04,20.676666666666662,0.0,68.25833333333334,21.35833333333333,0.0,61.36666666666667
Alt Penedès,2013-09-05,21.346666666666668,0.0,57.266666666666666,20.676666666666662,0.0,68.25833333333334
Alt Penedès,2013-09-06,20.98,0.0,71.00833333333334,21.346666666666668,0.0,57.266666666666666
Alt Penedès,2013-09-07,18.75,127.2,90.60833333333332,20.98,0.0,71.00833333333334
Alt Penedès,2013-09-08,18.775,28.7,85.55,18.75,127.2,90.60833333333332
Alt Penedès,2013-09-09,18.8325,0.2,79.325,18.775,28.7,85.55
Alt Penedès,2013-09-10,20.01833333333333,0.9,75.24166666666666,18.8325,0.2,79.325
Alt Penedès,2013-09-11,16.985833333333332,4.9,79.725,20.01833333333333,0.9,75.24166666666666
Alt Penedès,2013-09-12,17.208333333333332,0.3,66.11666666666666,16.985833333333332,4.9,79.725
Alt Penedès,2013-09-13,18.290000000000003,0.0,74.05,17.208333333333332,0.3,66.11666666666666
Alt Penedès,2013-09-14,19.84416666666667,0.1,79.93333333333334,18.290000000000003,0.0,74.05
Alt Penedès,2013-09-15,19.486666666666668,0.0,83.56666666666666,19.84416666666667,0.1,79.93333333333334
Alt Penedès,2013-09-16,19.501666666666665,0.0,64.75833333333334,19.486666666666668,0.0,83.56666666666666
Alt Penedès,2013-09-17,18.923333333333336,0.3,66.4,19.501666666666665,0.0,64.75833333333334
Alt Penedès,2013-09-18,19.548333333333336,0.2,66.35,18.923333333333336,0.3,66.4
Alt Penedès,2013-09-19,19.265833333333333,0.0,71.575,19.548333333333336,0.2,66.35
Alt Penedès,2013-09-20,18.815,0.0,63.53333333333333,19.265833333333333,0.0,71.575
Alt Penedès,2013-09-21,19.445,0.0,67.21666666666667,18.815,0.0,63.53333333333333
Alt Penedès,2013-09-22,19.0875,0.0,74.875,19.445,0.0,67.21666666666667
Alt Penedès,2013-09-23,18.764166666666664,0.0,77.0,19.0875,0.0,74.875
Alt Penedès,2013-09-24,19.09333333333333,0.0,82.125,18.764166666666664,0.0,77.0
Alt Penedès,2013-09-25,20.33,0.0,80.675,19.09333333333333,0.0,82.125
Alt Penedès,2013-09-26,21.60083333333333,0.0,79.725,20.33,0.0,80.675
Alt Penedès,2013-09-27,20.93583333333333,0.1,67.15,21.60083333333333,0.0,79.725
Alt Penedès,2013-09-28,20.06583333333333,0.5,73.4,20.93583333333333,0.1,67.15
Alt Penedès,2013-09-29,21.1675,0.0,53.5,20.06583333333333,0.5,73.4
Alt Penedès,2013-09-30,20.096666666666668,0.0,63.275,21.1675,0.0,53.5
Alt Penedès,2013-10-01,22.52583333333333,0.0,60.3,20.096666666666668,0.0,63.275
Alt Penedès,2013-10-02,22.4975,0.0,68.075,22.52583333333333,0.0,60.3
Alt Penedès,2013-10-03,21.79416666666667,0.7,82.2,22.4975,0.0,68.075
Alt Penedès,2013-10-04,19.4675,49.5,89.93333333333334,21.79416666666667,0.7,82.2
Alt Penedès,2013-10-05,18.6175,0.4,72.50833333333334,19.4675,49.5,89.93333333333334
Alt Penedès,2013-10-06,17.698333333333334,0.0,73.33333333333333,18.6175,0.4,72.50833333333334
Alt Penedès,2013-10-07,16.768333333333334,0.0,75.45,17.698333333333334,0.0,73.33333333333333
Alt Penedès,2013-10-08,16.778333333333332,0.0,77.90833333333333,16.768333333333334,0.0,75.45
Alt Penedès,2013-10-09,16.215833333333332,0.1,80.0,16.778333333333332,0.0,77.90833333333333
Alt Penedès,2013-10-10,15.735,0.1,70.00833333333334,16.215833333333332,0.1,80.0
Alt Penedès,2013-10-11,12.501666666666669,0.3,74.4,15.735,0.1,70.00833333333334
Alt Penedès,2013-10-12,13.145833333333334,0.0,67.4,12.501666666666669,0.3,74.4
Alt Penedès,2013-10-13,15.6775,0.0,73.625,13.145833333333334,0.0,67.4
Alt Penedès,2013-10-14,16.736666666666668,0.0,69.18333333333334,15.6775,0.0,73.625
Alt Penedès,2013-10-15,18.95583333333333,0.0,63.66666666666666,16.736666666666668,0.0,69.18333333333334
Alt Penedès,2013-10-16,20.915000000000003,0.0,64.05833333333334,18.95583333333333,0.0,63.66666666666666
Alt Penedès,2013-10-17,17.676666666666666,0.0,84.25833333333334,20.915000000000003,0.0,64.05833333333334
Alt Penedès,2013-10-18,18.8275,0.1,83.23333333333333,17.676666666666666,0.0,84.25833333333334
Alt Penedès,2013-10-19,19.18166666666667,0.1,85.5,18.8275,0.1,83.23333333333333
Alt Penedès,2013-10-20,19.004166666666663,0.1,84.36666666666666,19.18166666666667,0.1,85.5
Alt Penedès,2013-10-21,18.486666666666668,0.0,83.55,19.004166666666663,0.1,84.36666666666666
Alt Penedès,2013-10-22,18.55333333333333,0.4,84.88333333333334,18.486666666666668,0.0,83.55
Alt Penedès,2013-10-23,19.245833333333334,1.0,66.4,18.55333333333333,0.4,84.88333333333334
Alt Penedès,2013-10-24,17.64,0.0,70.4,19.245833333333334,1.0,66.4
Alt Penedès,2013-10-25,19.36583333333333,0.0,82.71666666666667,17.64,0.0,70.4
Alt Penedès,2013-10-26,19.006666666666668,0.1,81.175,19.36583333333333,0.0,82.71666666666667
Alt Penedès,2013-10-27,19.3575,0.2,55.45,19.006666666666668,0.1,81.175
Alt Penedès,2013-10-28,18.69083333333333,0.0,61.43333333333333,19.3575,0.2,55.45
Alt Penedès,2013-10-29,13.978333333333332,5.1,62.94166666666667,18.69083333333333,0.0,61.43333333333333
Alt Penedès,2013-10-30,12.9225,0.0,54.49166666666667,13.978333333333332,5.1,62.94166666666667
Alt Penedès,2013-10-31,13.439166666666669,0.0,44.75833333333333,12.9225,0.0,54.49166666666667
Alt Penedès,2013-11-01,13.7375,0.0,45.45,13.439166666666669,0.0,44.75833333333333
Alt Penedès,2013-11-02,16.606666666666666,0.0,50.49166666666667,13.7375,0.0,45.45
Alt Penedès,2013-11-03,15.878333333333334,0.0,69.38333333333334,16.606666666666666,0.0,50.49166666666667
Alt Penedès,2013-11-04,14.219166666666666,0.0,64.44166666666666,15.878333333333334,0.0,69.38333333333334
Alt Penedès,2013-11-05,17.56,0.0,61.333333333333336,14.219166666666666,0.0,64.44166666666666
Alt Penedès,2013-11-06,19.35,0.0,59.55,17.56,0.0,61.333333333333336
Alt Penedès,2013-11-07,15.8725,0.0,74.59166666666667,19.35,0.0,59.55
Alt Penedès,2013-11-08,16.66,0.0,59.93333333333333,15.8725,0.0,74.59166666666667
Alt Penedès,2013-11-09,13.784166666666666,0.0,44.74166666666667,16.66,0.0,59.93333333333333
Alt Penedès,2013-11-10,15.330833333333334,0.0,54.11666666666667,13.784166666666666,0.0,44.74166666666667
Alt Penedès,2013-11-11,13.591666666666669,0.0,70.95833333333333,15.330833333333334,0.0,54.11666666666667
Alt Penedès,2013-11-12,13.675,0.0,67.54166666666667,13.591666666666669,0.0,70.95833333333333
Alt Penedès,2013-11-13,14.296666666666663,0.0,70.94166666666666,13.675,0.0,67.54166666666667
Alt Penedès,2013-11-14,12.911666666666669,0.0,55.19166666666667,14.296666666666663,0.0,70.94166666666666
Alt Penedès,2013-11-15,8.885,0.0,36.975,12.911666666666669,0.0,55.19166666666667
Alt Penedès,2013-11-16,8.453333333333333,259.9,81.79166666666667,8.885,0.0,36.975
Alt Penedès,2013-11-17,10.330833333333334,148.9,93.58333333333331,8.453333333333333,259.9,81.79166666666667
Alt Penedès,2013-11-18,10.796666666666663,261.3,94.55833333333334,10.330833333333334,148.9,93.58333333333331
Alt Penedès,2013-11-19,11.404166666666669,0.0,64.56666666666666,10.796666666666663,261.3,94.55833333333334
Alt Penedès,2013-11-20,6.789166666666668,0.0,49.575,11.404166666666669,0.0,64.56666666666666
Alt Penedès,2013-11-21,7.596666666666667,0.0,59.50833333333333,6.789166666666668,0.0,49.575
Alt Penedès,2013-11-22,6.8741666666666665,0.0,51.641666666666666,7.596666666666667,0.0,59.50833333333333
Alt Penedès,2013-11-23,6.234166666666667,0.0,48.675,6.8741666666666665,0.0,51.641666666666666
Alt Penedès,2013-11-24,6.1866666666666665,0.0,60.075,6.234166666666667,0.0,48.675
Alt Penedès,2013-11-25,5.785833333333333,0.0,60.09166666666667,6.1866666666666665,0.0,60.075
Alt Penedès,2013-11-26,4.5475,0.0,58.54166666666666,5.785833333333333,0.0,60.09166666666667
Alt Penedès,2013-11-27,3.6325,0.0,63.266666666666666,4.5475,0.0,58.54166666666666
Alt Penedès,2013-11-28,4.323333333333333,0.0,57.79166666666666,3.6325,0.0,63.266666666666666
Alt Penedès,2013-11-29,3.06,0.0,66.96666666666667,4.323333333333333,0.0,57.79166666666666
Alt Penedès,2013-11-30,3.5733333333333333,0.6,73.84166666666667,3.06,0.0,66.96666666666667
Alt Penedès,2013-12-01,6.708333333333333,0.0,52.333333333333336,3.5733333333333333,0.6,73.84166666666667
Alt Penedès,2013-12-02,5.3575,0.0,54.91666666666666,6.708333333333333,0.0,52.333333333333336
Alt Penedès,2013-12-03,9.368333333333334,0.0,55.4,5.3575,0.0,54.91666666666666
Alt Penedès,2013-12-04,8.928333333333335,0.0,55.65,9.368333333333334,0.0,55.4
Alt Penedès,2013-12-05,7.377499999999999,0.0,68.625,8.928333333333335,0.0,55.65
Alt Penedès,2013-12-06,5.774166666666667,0.0,69.525,7.377499999999999,0.0,68.625
Alt Penedès,2013-12-07,6.943333333333333,0.0,63.266666666666666,5.774166666666667,0.0,69.525
Alt Penedès,2013-12-08,6.699166666666667,0.0,81.525,6.943333333333333,0.0,63.266666666666666
Alt Penedès,2013-12-09,6.509166666666667,0.2,85.70833333333333,6.699166666666667,0.0,81.525
Alt Penedès,2013-12-10,6.414166666666668,0.1,83.98333333333333,6.509166666666667,0.2,85.70833333333333
Alt Penedès,2013-12-11,8.261666666666667,0.0,80.5,6.414166666666668,0.1,83.98333333333333
Alt Penedès,2013-12-12,6.605833333333334,0.2,82.05833333333334,8.261666666666667,0.0,80.5
Alt Penedès,2013-12-13,3.2191666666666667,0.0,82.76666666666667,6.605833333333334,0.2,82.05833333333334
Alt Penedès,2013-12-14,6.229166666666667,0.0,73.59166666666667,3.2191666666666667,0.0,82.76666666666667
Alt Penedès,2013-12-15,7.9625,0.0,66.73333333333333,6.229166666666667,0.0,73.59166666666667
Alt Penedès,2013-12-16,7.23,0.0,81.61666666666666,7.9625,0.0,66.73333333333333
Alt Penedès,2013-12-17,8.649166666666668,0.0,80.875,7.23,0.0,81.61666666666666
Alt Penedès,2013-12-18,8.341666666666667,0.0,81.06666666666666,8.649166666666668,0.0,80.875
Alt Penedès,2013-12-19,8.309166666666666,32.4,89.33333333333333,8.341666666666667,0.0,81.06666666666666
Alt Penedès,2013-12-20,8.196666666666667,7.0,73.60833333333333,8.309166666666666,32.4,89.33333333333333
Alt Penedès,2013-12-21,5.925,0.0,66.06666666666666,8.196666666666667,7.0,73.60833333333333
Alt Penedès,2013-12-22,6.4725,0.0,63.73333333333333,5.925,0.0,66.06666666666666
Alt Penedès,2013-12-23,6.605,0.0,69.26666666666667,6.4725,0.0,63.73333333333333
Alt Penedès,2013-12-24,8.240833333333333,7.399999999999999,82.85,6.605,0.0,69.26666666666667
Alt Penedès,2013-12-25,10.135833333333332,9.8,76.475,8.240833333333333,7.399999999999999,82.85
Alt Penedès,2013-12-26,7.754166666666666,0.0,54.325,10.135833333333332,9.8,76.475
Alt Penedès,2013-12-27,9.906666666666666,0.0,64.175,7.754166666666666,0.0,54.325
Alt Penedès,2013-12-28,9.850833333333332,0.0,61.21666666666667,9.906666666666666,0.0,64.175
Alt Penedès,2013-12-29,6.464166666666667,0.0,59.525,9.850833333333332,0.0,61.21666666666667
Alt Penedès,2013-12-30,4.833333333333333,0.0,65.8,6.464166666666667,0.0,59.525
Alt Penedès,2013-12-31,5.0183333333333335,0.0,68.69166666666666,4.833333333333333,0.0,65.8
Alt Penedès,2014-01-01,7.3725,0.1,74.53333333333333,5.0183333333333335,0.0,68.69166666666666
Alt Penedès,2014-01-02,10.329166666666667,0.0,73.58333333333333,7.3725,0.1,74.53333333333333
Alt Penedès,2014-01-03,12.789166666666668,0.0,70.59166666666667,10.329166666666667,0.0,73.58333333333333
Alt Penedès,2014-01-04,9.780833333333334,10.3,82.09166666666667,12.789166666666668,0.0,70.59166666666667
Alt Penedès,2014-01-05,8.5525,0.0,56.583333333333336,9.780833333333334,10.3,82.09166666666667
Alt Penedès,2014-01-06,10.950833333333332,0.0,68.55,8.5525,0.0,56.583333333333336
Alt Penedès,2014-01-07,9.506666666666666,0.0,76.275,10.950833333333332,0.0,68.55
Alt Penedès,2014-01-08,7.675,0.2,86.28333333333333,9.506666666666666,0.0,76.275
Alt Penedès,2014-01-09,7.344166666666666,0.2,80.49166666666666,7.675,0.2,86.28333333333333
Alt Penedès,2014-01-10,6.59,0.2,92.25833333333334,7.344166666666666,0.2,80.49166666666666
Alt Penedès,2014-01-11,9.486666666666668,3.4000000000000004,85.73333333333333,6.59,0.2,92.25833333333334
Alt Penedès,2014-01-12,9.468333333333334,17.2,88.55833333333334,9.486666666666668,3.4000000000000004,85.73333333333333
Alt Penedès,2014-01-13,8.826666666666666,12.3,80.96666666666667,9.468333333333334,17.2,88.55833333333334
Alt Penedès,2014-01-14,7.13,0.0,69.375,8.826666666666666,12.3,80.96666666666667
Alt Penedès,2014-01-15,6.418333333333334,0.0,81.96666666666667,7.13,0.0,69.375
Alt Penedès,2014-01-16,9.164166666666668,5.1000000000000005,86.98333333333333,6.418333333333334,0.0,81.96666666666667
Alt Penedès,2014-01-17,7.55,0.0,72.575,9.164166666666668,5.1000000000000005,86.98333333333333
Alt Penedès,2014-01-18,7.244166666666667,22.6,93.5,7.55,0.0,72.575
Alt Penedès,2014-01-19,7.1866666666666665,25.8,85.1,7.244166666666667,22.6,93.5
Alt Penedès,2014-01-20,6.965833333333333,0.0,61.725,7.1866666666666665,25.8,85.1
Alt Penedès,2014-01-21,6.5425,0.0,58.41666666666666,6.965833333333333,0.0,61.725
Alt Penedès,2014-01-22,4.876666666666667,8.3,82.59166666666667,6.5425,0.0,58.41666666666666
Alt Penedès,2014-01-23,6.991666666666666,0.2,76.21666666666667,4.876666666666667,8.3,82.59166666666667
Alt Penedès,2014-01-24,10.364166666666668,0.0,63.93333333333333,6.991666666666666,0.2,76.21666666666667
Alt Penedès,2014-01-25,9.3125,0.0,84.10833333333333,10.364166666666668,0.0,63.93333333333333
Alt Penedès,2014-01-26,12.366666666666667,0.0,59.36666666666667,9.3125,0.0,84.10833333333333
Alt Penedès,2014-01-27,11.075833333333332,0.0,51.09166666666667,12.366666666666667,0.0,59.36666666666667
Alt Penedès,2014-01-28,6.569999999999999,0.6000000000000001,60.21666666666667,11.075833333333332,0.0,51.09166666666667
Alt Penedès,2014-01-29,6.031666666666666,11.4,76.825,6.569999999999999,0.6000000000000001,60.21666666666667
Alt Penedès,2014-01-30,6.789166666666668,3.9,68.05833333333334,6.031666666666666,11.4,76.825
Alt Penedès,2014-01-31,5.6866666666666665,0.0,74.475,6.789166666666668,3.9,68.05833333333334
Alt Penedès,2014-02-01,6.135833333333333,6.5,84.99166666666666,5.6866666666666665,0.0,74.475
Alt Penedès,2014-02-02,6.5125,0.0,55.34166666666667,6.135833333333333,6.5,84.99166666666666
Alt Penedès,2014-02-03,5.3933333333333335,0.0,67.61666666666666,6.5125,0.0,55.34166666666667
Alt Penedès,2014-02-04,7.005,3.0,65.275,5.3933333333333335,0.0,67.61666666666666
Alt Penedès,2014-02-05,9.538333333333332,6.2,68.74166666666666,7.005,3.0,65.275
Alt Penedès,2014-02-06,9.356666666666666,0.0,69.19166666666666,9.538333333333332,6.2,68.74166666666666
Alt Penedès,2014-02-07,10.7125,0.0,56.516666666666666,9.356666666666666,0.0,69.19166666666666
Alt Penedès,2014-02-08,10.543333333333331,1.6,61.16666666666666,10.7125,0.0,56.516666666666666
Alt Penedès,2014-02-09,7.913333333333333,67.2,60.266666666666666,10.543333333333331,1.6,61.16666666666666
